filename,width,height,class,xmin,ymin,xmax,ymax
c--95-_jpg.rf.xXR5RxqRb4e887zrOiTY.jpg,563,537,Microplastic,372,414,396,439
c--95-_jpg.rf.xXR5RxqRb4e887zrOiTY.jpg,563,537,Microplastic,385,456,403,491
c--95-_jpg.rf.xXR5RxqRb4e887zrOiTY.jpg,563,537,Microplastic,335,506,361,534
c--95-_jpg.rf.xXR5RxqRb4e887zrOiTY.jpg,563,537,Microplastic,267,517,305,536
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,269,210,337,301
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,449,260,488,314
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,129,279,172,350
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,375,435,413,478
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,177,499,248,536
f--159-_jpg.rf.xXA1GYCXX4fXHpMP7qjY.jpg,563,537,Microplastic,0,505,50,536
f--172-_jpg.rf.t69qRfbj73VjT3ZGN8Z9.jpg,563,537,Microplastic,182,192,253,243
f--172-_jpg.rf.t69qRfbj73VjT3ZGN8Z9.jpg,563,537,Microplastic,327,467,402,510
f--172-_jpg.rf.t69qRfbj73VjT3ZGN8Z9.jpg,563,537,Microplastic,0,479,21,508
f--32-_jpg.rf.KiJw1LOjjjAnjKMbrhu4.jpg,563,537,Microplastic,68,283,135,344
f--32-_jpg.rf.KiJw1LOjjjAnjKMbrhu4.jpg,563,537,Microplastic,394,397,445,447
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,456,104,490,135
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,343,142,363,159
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,356,163,374,185
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,512,182,533,210
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,361,285,397,317
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,546,359,562,388
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,108,384,137,416
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,6,418,34,446
c--53-_jpg.rf.VAHfmQCeTLH2WawREBCw.jpg,563,537,Microplastic,452,405,493,466
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,130,0,200,12
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,28,0,51,44
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,222,155,255,189
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,248,224,269,251
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,211,320,264,349
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,161,451,182,476
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,13,350,35,377
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,356,511,392,536
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,482,417,501,430
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,449,79,475,103
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,363,133,396,157
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,408,19,425,38
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,140,226,153,242
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,122,168,130,182
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,132,171,151,183
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,122,188,133,202
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,265,378,282,399
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,422,319,431,332
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,439,259,451,280
b--99-_jpg.rf.BU2kP6cDHy5FnLSdyIKz.jpg,563,537,Microplastic,375,453,391,473
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,325,1,351,53
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,245,162,259,175
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,513,168,540,189
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,340,190,361,216
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,0,188,19,220
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,69,195,87,214
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,502,200,550,237
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,372,211,400,242
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,537,256,561,284
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,148,293,176,317
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,536,329,562,356
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,165,421,191,443
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,75,436,96,461
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,232,449,280,475
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,65,479,95,519
b--43-_jpg.rf.qfjLaNdHtAW74oH3wyXs.jpg,563,537,Microplastic,0,518,19,536
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,135,11,157,38
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,141,48,154,64
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,280,56,310,76
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,53,58,89,80
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,260,166,277,180
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,528,173,539,195
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,399,197,419,216
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,216,206,229,215
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,125,211,138,223
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,255,210,268,226
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,418,245,436,262
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,277,249,299,268
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,264,286,280,305
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,117,308,128,323
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,428,326,447,346
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,300,330,316,345
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,242,336,260,347
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,19,380,38,395
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,495,416,515,450
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,407,465,420,478
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,221,490,235,503
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,405,490,413,509
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,82,494,103,512
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,147,515,166,536
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,455,517,470,536
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,320,526,337,536
b--61-_jpg.rf.oPk15LsHrstk83bfuxXT.jpg,563,537,Microplastic,343,529,362,536
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,249,0,308,30
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,105,7,169,44
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,140,54,185,131
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,424,87,460,129
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,32,170,89,222
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,420,243,477,302
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,187,267,259,350
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,290,407,351,472
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,0,445,29,484
f--185-_jpg.rf.9TxOQOnIcKYeJECsu8yC.jpg,563,537,Microplastic,65,495,108,532
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,149,0,208,30
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,265,0,291,41
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,457,122,496,173
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,474,205,516,268
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,249,230,356,309
f--191-_jpg.rf.dvDWtpIwBX7Vds7hNeOl.jpg,563,537,Microplastic,142,474,198,536
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,258,0,322,30
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,410,0,480,80
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,99,0,172,78
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,76,283,107,311
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,44,413,95,483
f--30-_jpg.rf.WBhbDsLtM8xvSd72TTMm.jpg,563,537,Microplastic,481,424,541,476
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,375,11,441,59
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,466,75,495,103
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,214,122,238,146
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,478,128,537,175
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,179,155,206,179
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,277,184,310,224
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,451,181,514,233
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,391,175,425,240
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,503,325,549,358
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,328,344,382,375
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,477,397,519,469
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,189,450,208,465
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,0,472,41,528
c--43-_jpg.rf.rcGy7vJMXEcsTjzL4ScD.jpg,563,537,Microplastic,418,508,441,536
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,235,111,271,144
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,284,163,290,167
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,286,170,292,174
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,178,185,211,242
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,487,244,505,263
c--173-_jpg.rf.9j2TZvHvKnubs03Gm4iB.jpg,563,537,Microplastic,86,393,110,424
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,24,0,52,5
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,379,201,393,216
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,465,190,499,229
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,228,324,246,340
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,188,341,208,359
c--175-_jpg.rf.3rJg3NyDTF23Pld4eC8c.jpg,563,537,Microplastic,8,482,30,502
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,2,285,24,331
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,513,320,546,352
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,517,379,556,410
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,421,437,460,486
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,186,445,230,490
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,0,448,33,530
c--45-_jpg.rf.z1HAwkUeypQGyIOWd48V.jpg,563,537,Microplastic,386,488,421,536

Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,794,376,849,427
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,75,537,117,582
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1184,418,1229,462
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,210,316,245,348
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,439,361,471,391
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1444,597,1470,622
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,911,309,940,338
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,966,107,996,138
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,701,57,761,110
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,367,817,395,843
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1471,534,1495,561
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1143,539,1169,566
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1244,745,1277,780
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1367,422,1398,448
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1194,71,1222,95
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,930,708,954,732
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,977,483,1003,510
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1342,330,1366,357
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,536,431,570,461
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,329,509,359,543
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,137,335,166,362
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1084,619,1115,646
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,520,790,551,815
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1536,353,1564,381
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1450,739,1479,765
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1361,676,1384,700
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1210,126,1242,164
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,55,362,81,391
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1183,727,1208,753
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,189,571,229,609
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,643,240,683,288
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,650,731,677,755
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,147,762,170,782
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,974,0,998,24
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1416,765,1441,789
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,400,268,445,323
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,51,696,81,717
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1557,754,1568,789
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1286,142,1309,165
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,762,325,796,364
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,681,818,714,844
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,7,531,30,553
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,996,247,1024,281
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1023,747,1052,777
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,964,636,986,659
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,88,456,138,510
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1315,218,1349,245
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,287,818,312,839
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,187,721,258,780
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1074,500,1113,542
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,6,100,109,237
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,525,319,584,377
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,632,505,663,537
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,225,126,255,153
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1073,214,1112,265
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,268,507,313,546
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,894,722,915,743
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1145,0,1178,23
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,385,44,416,78
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,581,825,606,844
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1455,371,1478,394
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,374,397,413,439
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,284,11,335,55
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,307,661,336,690
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,26,428,59,457
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,792,479,813,502
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,148,112,198,156
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1289,69,1329,106
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,496,163,560,233
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,597,563,623,587
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1209,226,1244,272
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,794,1,866,39
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,153,169,178,195
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1,421,19,456
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1,598,29,698
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,656,105,686,136
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1558,157,1568,183
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,936,197,960,226
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1378,173,1404,201
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,395,489,423,520
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,560,591,591,634
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1187,688,1212,722
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,477,605,502,631
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,327,771,358,800
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,120,54,149,80
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1127,279,1154,307
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,15,83,40,126
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1435,211,1462,240
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1133,393,1156,421
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,390,169,443,229
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,1175,209,1201,235
Screenshot 2026-04-19 at 4-20-17 PM_png.rf.VlPFHXmcbg668I23Sosx.png,1568,846,Microplastic,209,640,248,681
